Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1746611223.528161,8351,0,1
5,StockLevel,1746611223.530098,87175,6,1
3,OrderStatus,1746611223.530120,9073,1,1
2,Payment,1746611223.530182,6237,4,1
3,OrderStatus,1746611223.530273,7058,3,1
1,NewOrder,1746611223.532020,16241,7,1
1,NewOrder,1746611223.532068,14034,8,1
1,NewOrder,1746611223.534878,13258,9,1
2,Payment,1746611223.536447,6140,4,1
1,NewOrder,1746611223.536571,12992,0,1
1,NewOrder,1746611223.537361,15206,3,1
2,Payment,1746611223.539227,8847,1,1
2,Payment,1746611223.542642,6934,4,1
1,NewOrder,1746611223.546209,12190,8,1
1,NewOrder,1746611223.548113,17918,1,1
1,NewOrder,1746611223.548181,19682,9,1
1,NewOrder,1746611223.548292,15874,7,1
2,Payment,1746611223.549600,6670,0,1
2,Payment,1746611223.549636,8721,4,1
2,Payment,1746611223.552607,5701,3,1
2,Payment,1746611223.556302,4827,0,1
1,NewOrder,1746611223.558341,10864,3,1
2,Payment,1746611223.558390,9473,4,1
2,Payment,1746611223.558444,7563,8,1
1,NewOrder,1746611223.561160,10925,0,1
2,Payment,1746611223.564203,9723,7,1
1,NewOrder,1746611223.566053,10413,1,1
1,NewOrder,1746611223.566075,11065,8,1
2,Payment,1746611223.567878,6040,9,1
2,Payment,1746611223.567887,6004,4,1
1,NewOrder,1746611223.569246,9458,3,1
2,Payment,1746611223.572115,6630,0,1
3,OrderStatus,1746611223.573913,9013,4,1
1,NewOrder,1746611223.573937,8415,9,1
2,Payment,1746611223.573944,6509,7,1
2,Payment,1746611223.576484,3886,1,1
1,NewOrder,1746611223.576589,10296,5,1
5,StockLevel,1746611223.577154,95656,8,1
2,Payment,1746611223.578716,9668,3,1
1,NewOrder,1746611223.578769,7332,0,1
2,Payment,1746611223.578831,6511,2,1
1,NewOrder,1746611223.580392,11564,1,1
1,NewOrder,1746611223.580475,16425,7,1
2,Payment,1746611223.582366,7613,9,1
1,NewOrder,1746611223.582954,14004,4,1
2,Payment,1746611223.585376,9470,2,1
1,NewOrder,1746611223.586124,14940,0,1
1,NewOrder,1746611223.586928,16120,5,1
2,Payment,1746611223.588424,8567,3,1
2,Payment,1746611223.590020,6987,9,1
2,Payment,1746611223.591997,11022,1,1
1,NewOrder,1746611223.594884,15901,2,1
1,NewOrder,1746611223.596944,20237,7,1
1,NewOrder,1746611223.596993,20238,4,1
1,NewOrder,1746611223.597050,21244,9,1
2,Payment,1746611223.597055,11103,3,1
2,Payment,1746611223.601108,9053,0,1
2,Payment,1746611223.603059,7047,1,1
1,NewOrder,1746611223.603082,14079,5,1
